key,SSArat,treatments,hemisphere,broad,stimtype,vocZ,PIRZ,vocFR,PIRFR,BL_FR
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&63&13&good,1.1271708127234,T1,L,0,WN,1.39266558434074,0.241585711528432,4.79864726177862,2.63414634146341,1.75609756097561
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&70&10&good,0.610173544905148,T1,L,1,WN,0.247283690922451,-0.552345066212523,4.06226037432071,1.17073170731707,3.34146341463415
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&72&3&good,0.87105457426313,T1,L,1,WN,0.00559261778386584,0.100507379981385,2.87357285987127,3.41463414634146,2.85365853658537
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&79&10&good,0.207491151936569,T1,L,0,WN,0.0232033803453214,-0.279099958361778,6.63037208187556,4.48780487804878,6.48780487804878
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&88&15&good,0.369601874570977,T1,L,0,WN,1.55484430887383,0.194281451242355,31.1523536996626,14.8292682926829,12.7560975609756
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&89&14&good,0.5,T1,L,1,WN,0.0885525331397369,-0.349732887454308,0.492943881108088,0.0975609756097561,0.414634146341463
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&95&13&good,0.278462674876941,T1,L,1,WN,0.346662258536686,-0.42567466027647,8.32907275048283,3.21951219512195,6.26829268292683
DJPComb_mdy 11 29 18 new idea trial 1_181129_145455_Kilosort&102&3&good,0.167652859960552,T1,L,1,WN,0.278839131867612,0.206698520170443,2.10875407878996,2.8,1.3
DJPComb_mdy 11 29 18 new idea trial 1_181129_145455_Kilosort&106&14&good,0.322967533324535,T1,L,1,WN,0.240655765743542,0.0620647584612183,6.72211294534355,5.92,5.3
DJPComb_mdy 11 29 18 new idea trial 1_181129_145455_Kilosort&108&8&good,0.22118821533018,T1,L,0,WN,0.648228610187885,0.104764328880118,3.74119022079557,2.64,2.2
DJPComb_mdy 11 29 18 new idea trial 1_181129_145455_Kilosort&112&8&good,0,T1,L,1,WN,-0.0785528525287708,-0.429404262709784,0.879856680810107,0.32,1
DJPComb_mdy 11 29 18 new idea trial 1_181129_145455_Kilosort&122&3&good,0.0811735432127958,T1,L,1,WN,0.322154958994196,0.0440690963645512,11.9761527407856,9.84,9.28
DJPComb_mdy 11 29 18 new idea trial 1_181129_145455_Kilosort&123&8&good,0.274048181388758,T1,L,1,WN,0.422605672359575,0.0879526260375622,3.79517265857746,2.8,2.36
DJPComb_mdy 11 29 18 new idea trial 1_181129_145455_Kilosort&127&15&good,0.0763690244895857,T1,L,0,WN,0.200711942866594,-0.0925651446870201,8.8535424745816,6.8,7.6
DJPComb_mdy 11 29 18 new idea trial 1_181129_145455_Kilosort&22&3&good,0.0644675673145924,T1,L,0,WN,0.539142375295738,0.069996428844729,2.77431283480614,1.76,1.48
DJPComb_mdy 11 29 18 new idea trial 1_181129_145455_Kilosort&83&1&good,0,T1,L,1,WN,-0.0669219978477622,0.265631323454144,1.14865394106176,2.16,1.26
DJPComb_mdy 11 29 18 new idea trial 1_181129_145455_Kilosort&96&3&good,NaN,T1,L,0,WN,NaN,NaN,0,0,0
DJPComb_mdy 12 4 18 new idea trial 1_181204_182422_Kilosort&106&3&good,2.06292340555386,T1,L,1,WN,0.010999224825396,-0.134489100254698,1.25169716559048,0.933333333333333,1.23333333333333
DJPComb_mdy 12 4 18 new idea trial 1_181204_182422_Kilosort&159&7&good,0.969571837710844,T1,L,0,WN,0.564651505343737,-0.233928084153623,20.8254453132105,13.4666666666667,16.5333333333333
DJPComb_mdy 12 4 18 new idea trial 1_181204_182422_Kilosort&161&15&good,0.707940747935891,T1,L,1,WN,-0.404204295189409,-0.182155916818633,1.9689395823829,2.4,3.4
DJPComb_mdy 12 4 18 new idea trial 1_181204_182422_Kilosort&165&1&good,1.01650780011055,T1,L,0,WN,0.358403293407822,0.0872006952624388,16.502584249082,14.6666666666667,13.5666666666667
DJPComb_mdy 12 4 18 new idea trial 1_181204_182422_Kilosort&170&7&good,Inf,T1,L,1,WN,-0.00589872147918657,0.188432411993622,0.495011312225882,0.933333333333333,0.5
DJPComb_mdx 11 1 18_181101_221336_Kilosort&69&10&good,0.0833333333333333,T1,R,1,BOS_REV,0.581615181513348,0.0431057781290177,6.48541377415466,4.08888888888889,3.88888888888889
DJPComb_mdx 11 1 18_181101_221336_Kilosort&71&9&good,1.66666666666667,T1,R,0,BOS_REV,0.37362646622461,-0.307112927753158,2.94429827783708,0.711111111111111,1.46666666666667
DJPComb_mdx 11 17 18 habit_181107_204711_Kilosort&100&15&good,1.33333333333333,T1,R,1,BOS_REV,0.0885241163994276,0.190992113505725,0.656498940328539,0.933333333333333,0.533333333333333
DJPComb_mdx 11 17 18 habit_181107_204711_Kilosort&101&13&good,1,T1,R,0,BOS_REV,0.495827598098181,-0.168616050686225,1.25331615880903,0.266666666666667,0.466666666666667
DJPComb_mdx 11 17 18 habit_181107_204711_Kilosort&108&7&good,NaN,T1,R,1,BOS_REV,0.0174382904719141,0.175321465504067,0.179045165544147,0.4,0.166666666666667
DJPComb_mdx 11 17 18 habit_181107_204711_Kilosort&27&13&good,1.66666666666667,T1,R,1,BOS_REV,0.326139858616532,0.395641600228895,1.25331615880903,1.86666666666667,0.7
DJPComb_mdx 11 17 18 habit_181107_204711_Kilosort&56&13&good,2.25,T1,R,0,BOS_REV,0.460100111629868,0.21128989128439,1.55172476804927,1.2,0.733333333333333
DJPComb_mdx 11 17 18 habit_181107_204711_Kilosort&87&7&good,0,T1,R,1,BOS_REV,-0.197908745566701,0.404924129615142,0.298408609240245,2,0.566666666666667
DJPComb_mdx 11 17 18 habit_181107_204711_Kilosort&93&9&good,0,T1,R,1,BOS_REV,0.0354550597301577,-0.327730693416725,0.119363443696098,0,0.1
DJPComb_mdx 11 4 18 trial 2 moved_181104_212837_Kilosort&66&10&good,0.102564102564103,T1,R,1,BOS_REV,0.582146864580714,-0.377933867359312,5.04907366834495,1.68,2.88
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&13&9&good,0.533607545616279,T1,L,1,BOS_REV,-0.16529566519119,0.318985995709418,3.25273382220851,6.24390243902439,3.90243902439024
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&135&7&good,2.66740282887894,T1,L,0,BOS_REV,0.719161349522878,1.00653185365493,14.3355498163735,19.7073170731707,10.0487804878049
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&138&4&good,0.469079939668175,T1,L,0,BOS_REV,2.31661255251934,1.52396929613393,18.4165598998436,24.780487804878,5.97560975609756
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&143&8&good,0.379670947771781,T1,L,0,BOS_REV,2.4577683893352,1.7572124479058,59.640791683824,78.0487804878049,30.0975609756098
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&147&9&good,5.08928571428572,T1,L,1,BOS_REV,0.0277681317958389,-0.036900306197705,0.371009331191206,0.292682926829268,0.341463414634146
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&31&10&good,0.42538173728385,T1,L,1,BOS_REV,0.129652228871034,-0.0948979900620853,0.707990230329358,0.390243902439024,0.536585365853659
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&54&3&good,1.68065761018914,T1,L,0,BOS_REV,0.998948231181413,0.800546584533425,5.0281903645885,6.53658536585366,2.34146341463415
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&63&13&good,1.1271708127234,T1,L,0,BOS_REV,1.88593263609452,1.121284381962,6.83596777337427,8.48780487804878,1.65853658536585
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&70&10&good,0.610173544905148,T1,L,1,BOS_REV,-0.219873181502696,-0.038593788925945,1.84863131586067,2.14634146341463,2.29268292682927
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&72&3&good,0.87105457426313,T1,L,1,BOS_REV,0.393485803059871,-0.00565924975098242,4.29167580867098,3.1219512195122,3.14634146341463
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&79&10&good,0.207491151936569,T1,L,0,BOS_REV,0.386397253613291,0.538145184850035,8.67143966276074,10.4390243902439,6.41463414634146
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&88&15&good,0.369601874570977,T1,L,0,BOS_REV,2.76836662848015,2.47776055338064,42.1717503865168,55.9024390243902,13.4390243902439
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&89&14&good,0.5,T1,L,1,BOS_REV,0.225563405284332,-0.248966320744082,0.895037290502614,0.292682926829268,0.609756097560976
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&95&13&good,0.278462674876941,T1,L,1,BOS_REV,0.922520697036379,0.182179248700709,11.8367572948192,7.41463414634146,5.75609756097561
DJPComb_mdy 11 29 18 new idea trial 1_181129_145455_Kilosort&102&3&good,0.167652859960552,T1,L,1,BOS_REV,0.126108036388084,0.283257945454449,1.61585354112391,3.76,1.2
DJPComb_mdy 11 29 18 new idea trial 1_181129_145455_Kilosort&106&14&good,0.322967533324535,T1,L,1,BOS_REV,1.19306689493508,0.987481463355781,13.3784424826755,16.96,6.72
